rating,year,votes,number of seasons
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
7.8,2011.0,87654.0,6.0
6.6,1985.0,10487.0,7.0
6.6,1985.0,10487.0,7.0
6.6,1985.0,10487.0,7.0
6.6,1985.0,10487.0,7.0
6.6,1985.0,10487.0,7.0
7.2,1979.0,146.0,30.0
7.8,1995.0,1008.0,3.0
7.8,1995.0,1008.0,3.0
7.8,1995.0,1008.0,3.0
7.8,1995.0,1008.0,3.0
7.8,1995.0,1008.0,3.0
7.8,1995.0,1008.0,3.0
7.8,1995.0,1008.0,3.0
7.1,1995.0,533.0,6.0
7.1,1995.0,533.0,6.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
4.8,2006.0,29891.0,4.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
7.6,1977.0,944.0,3.0
,2006.0,,
,2006.0,,
,2006.0,,
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.6,2010.0,29768.0,5.0
7.2,1992.0,212.0,3.0
7.2,1992.0,212.0,3.0
7.2,1992.0,212.0,3.0
7.2,1992.0,212.0,3.0
5.6,1990.0,297.0,1.0
5.6,1990.0,297.0,1.0
5.6,1990.0,297.0,1.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
6.5,1995.0,22036.0,6.0
5.9,1987.0,258.0,15.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
6.8,1980.0,697.0,9.0
7.2,1986.0,101740.0,
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
8.0,2012.0,57.0,2.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
7.2,1991.0,31908.0,8.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
8.6,1993.0,9066.0,7.0
6.3,1989.0,112008.0,
6.3,1989.0,112008.0,
6.3,1989.0,112008.0,
6.3,1989.0,112008.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
8.2,1998.0,4356.0,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
,1963.0,,
6.3,1979.0,377.0,
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
8.8,2004.0,322832.0,8.0
7.4,2012.0,20837.0,5.0
7.4,2012.0,20837.0,5.0
7.4,2012.0,20837.0,5.0
7.4,2012.0,20837.0,5.0
7.4,2012.0,20837.0,5.0
7.4,2012.0,20837.0,5.0
7.4,2012.0,20837.0,5.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
8.4,2005.0,471254.0,9.0
7.8,2001.0,5076.0,30.0
8.4,2007.0,4837.0,4.0
8.4,2007.0,4837.0,4.0
8.4,2007.0,4837.0,4.0
8.4,2007.0,4837.0,4.0
8.4,2007.0,4837.0,4.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
5.3,2012.0,1259.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
7.8,2010.0,15733.0,2.0
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
8.0,2002.0,30.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.3,2003.0,184761.0,
7.5,1965.0,9102.0,5.0
7.5,1965.0,9102.0,5.0
7.5,1965.0,9102.0,5.0
7.5,1965.0,9102.0,5.0
7.5,1965.0,9102.0,5.0
7.5,1965.0,9102.0,5.0
5.8,2002.0,1699.0,16.0
8.6,1997.0,13719.0,2.0
8.6,1997.0,13719.0,2.0
8.6,1997.0,13719.0,2.0
8.6,1997.0,13719.0,2.0
6.6,2009.0,1479.0,2.0
